Price,Date,Close,High,Low,Open,Volume
Ticker,,MSFT,MSFT,MSFT,MSFT,MSFT
39,2021-03-02,224.92442321777344,228.22323269493202,224.5204900588609,227.94431703214215,22812500
40,2021-03-03,218.8557891845703,224.6455272759705,218.56726130025564,223.279844277028,34029500
41,2021-03-04,218.0575408935547,223.59722946005738,215.68201757357087,218.06716778420983,44727800
42,2021-03-05,222.74127197265625,224.34739246721543,217.79787831196157,220.74083051607226,41872800
43,2021-03-08,218.69229125976562,224.443551081611,218.44224158929848,222.5200514391749,35267400
44,2021-03-09,224.83786010742188,226.37666560982453,222.8085675052576,223.97229118428092,33080500
45,2021-03-10,223.52989196777344,227.93470791551164,223.1644223392066,227.93470791551164,29746800
46,2021-03-11,228.05967712402344,230.02163976304308,225.34753632949793,225.9726823465639,29907600
47,2021-03-12,226.7324981689453,226.7998276939092,224.30888474756043,225.05904836070448,22653700
48,2021-03-15,225.8284454345703,226.19391501778802,222.94319632529994,225.97271669511534,26034900
49,2021-03-16,228.6175537109375,230.87765695855205,226.9152524388038,227.24224385205463,28092200
50,2021-03-17,227.9731903076172,229.42544205169168,224.30892552910623,227.11723348186302,29562100
51,2021-03-18,221.89492797851562,225.23220115327058,221.51984612163352,223.66454419174724,34833000
52,2021-03-19,221.53904724121094,223.5779518905413,220.57729754999687,222.18341777330807,46430700
53,2021-03-22,226.9633026123047,227.83848363077567,221.33706135356417,221.46209350268924,30127000
54,2021-03-23,228.4924774169922,231.8297497860793,228.0019903918306,228.4059234728698,31638400
55,2021-03-24,226.4535675048828,228.89640503432452,226.31892314775035,228.75214846423054,25620100
56,2021-03-25,223.45297241210938,227.8770279046883,222.71243554139588,226.2997586262725,34061900
57,2021-03-26,227.43460083007812,227.65581386207742,222.6931811050737,222.6931811050737,25479900
58,2021-03-29,226.24200439453125,227.74233157641052,223.01052482004673,227.54035768263333,25227500
59,2021-03-30,222.981689453125,224.90518898802316,222.2603771275382,224.59742201837378,24792000
60,2021-03-31,226.75173950195312,229.95436788577308,223.50102069627698,224.00113466833557,43623500
61,2021-04-01,233.08006286621094,233.5513108619018,228.9445359159846,229.3484690587783,30338000
62,2021-04-05,239.5430145263672,240.39897120703446,233.41665871011114,233.4743613464268,36910600
63,2021-04-06,238.37928771972656,239.8603758409947,237.43677709710138,238.1388502881798,22931900
64,2021-04-07,240.34127807617188,241.33187923295162,237.73494423945007,238.33122444155185,22719800
65,2021-04-08,243.56312561035156,244.41908230584644,242.3609384158286,243.10148983669302,23625200
66,2021-04-09,246.0636749267578,246.1983193023005,242.7841048169457,243.19765015784952,24326800
67,2021-04-12,246.1213836669922,247.81407263023797,244.8807182632371,244.96728689441156,27148700
68,2021-04-13,248.60264587402344,249.27588233727795,247.00613800852824,247.41971264466562,23837500
69,2021-04-14,245.81361389160156,248.92967367444348,245.40006854516722,247.63133499844136,23070900
70,2021-04-15,249.57406616210938,249.98761152054735,247.87177962953,248.06411197401857,25627500
71,2021-04-16,250.76661682128906,251.0166811447849,247.74673791180396,249.54520522242984,24878600
72,2021-04-19,248.84315490722656,251.4783695403015,247.95836145254398,250.2377039752883,23209300
73,2021-04-20,248.3815155029297,250.24731248370563,247.01581785761766,247.9583432382006,19722900
74,2021-04-21,250.6127471923828,250.7089280413718,247.41013330799765,249.03549280000607,24030400
75,2021-04-22,247.33319091796875,251.7668430840579,245.86170033030186,250.25688896426033,25606200
76,2021-04-23,251.16091918945312,251.50716433105552,247.42932579254486,248.0160083504401,21462600
77,2021-04-26,251.54568481445312,252.401656348328,250.21849455281932,251.65149256989199,19763300
78,2021-04-27,251.9495849609375,253.12292083823525,250.17034204081673,251.57448846765723,31014200
79,2021-04-28,244.82301330566406,246.72728837126857,243.2745956256258,246.2848623553483,46903100
80,2021-04-29,242.85142517089844,246.3041179418775,239.47568881641504,245.68859868614197,40589000
81,2021-04-30,242.53402709960938,243.3996106161242,240.0527258409525,240.18737020905894,30945100
82,2021-05-03,242.22630310058594,244.62106536473124,241.514602971749,243.70739132259695,19626600
83,2021-05-04,238.3119354248047,241.60113208821093,236.3595848411974,241.3703068929317,32756100
84,2021-05-05,237.04246520996094,239.95656581721718,236.41733373419922,239.53339357356575,21901300
85,2021-05-06,240.1778106689453,240.3028428583674,235.3305973827599,237.0232720100498,26491100
86,2021-05-07,242.80335998535156,244.57297608817822,241.56269453028074,242.50520522143927,27032900
87,2021-05-10,237.72531127929688,242.1012758551177,237.66760863864906,241.27417043051173,29299900
88,2021-05-11,236.8115997314453,237.16745706228488,233.29160735103736,235.1958674486527,33641600
89,2021-05-12,229.85816955566406,235.03238744086832,228.96374941275505,232.90691422766648,36684400
90,2021-05-13,233.73403930664062,236.20574319486232,232.18562163049452,232.5510912295652,29624300
91,2021-05-14,238.65817260742188,239.64877358465748,236.0999296611892,236.18648360868315,23901100
92,2021-05-17,235.8018035888672,237.15787429824175,234.20531011006548,237.11941076417176,24970200
93,2021-05-18,233.7821502685547,236.98477896115793,233.60902766820809,236.8501345720607,20168000
94,2021-05-19,234.36048889160156,234.46652622846455,230.0033530891012,230.6877638651082,25739800
95,2021-05-20,237.5994110107422,239.01644862141393,235.07381336596254,235.17021628589384,21800700
96,2021-05-21,236.336669921875,239.3828205439802,235.92216962475908,238.65020818420544,21863100
97,2021-05-24,241.7445068359375,242.11082031164497,238.59231936466642,238.86222991233876,21411500
